scheduler,topology,workload,placement_mode,placement_objective,job_id,model,ranks,trace_start_s,sim_start_s,sim_finish_s,jct_s,comm_s,compute_s,tensor_gib,intensity,placement
random_intensity,star,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,106.330333,106.330333,103.848397,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_intensity,star,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,28.266989,28.266989,22.546105,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_intensity,star,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,106.941001,106.941001,105.177056,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,star,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,107.579114,107.579114,105.568716,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,star,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,25.020205,25.020205,19.711589,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,star,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,36.238038,36.238038,34.587965,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,star,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,75.540959,75.540959,72.780856,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,star,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.625259,18.625259,11.585804,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,star,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,37.620277,37.620277,36.124859,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,star,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,59.340773,59.340773,57.356271,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,star,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.217066,24.217066,15.510350,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,star,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,40.631088,40.631088,38.866215,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,star,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,80.727727,80.727727,77.876768,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,star,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.541565,30.541565,24.594131,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,star,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,41.091175,41.091175,39.410087,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,star,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,81.141146,81.141146,78.788609,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux_no_compress,star,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.719298,31.719298,24.252890,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
crux,star,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,36.238038,36.238038,34.587965,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,star,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,75.540959,75.540959,72.780856,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux,star,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.625259,18.625259,11.585804,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux,star,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,37.620277,37.620277,36.124859,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,star,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,59.340773,59.340773,57.356271,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux,star,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.217066,24.217066,15.510350,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux,star,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,40.631088,40.631088,38.866215,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,star,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,80.727727,80.727727,77.876768,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux,star,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.541565,30.541565,24.594131,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux,star,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,41.091175,41.091175,39.410087,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,star,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,81.141146,81.141146,78.788609,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux,star,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.719298,31.719298,24.252890,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
random_same,fat_tree,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,121.734498,121.734498,119.754411,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_same,fat_tree,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,130.114586,130.114586,127.281143,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_same,fat_tree,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,19.500576,19.500576,13.816872,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_same,fat_tree,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,126.953873,126.953873,125.159371,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_same,fat_tree,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,131.798227,131.798227,130.380725,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_same,fat_tree,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.062667,24.062667,16.763932,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_same,fat_tree,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,137.400883,137.400883,135.202200,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_same,fat_tree,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,137.791809,137.791809,135.269664,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_same,fat_tree,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,33.375753,33.375753,27.872526,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_same,fat_tree,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,138.578400,138.578400,136.943826,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_same,fat_tree,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,139.579172,139.579172,137.599705,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_same,fat_tree,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,29.794421,29.794421,24.245417,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
random_intensity,fat_tree,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,121.734501,121.734501,119.754414,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_intensity,fat_tree,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,130.114586,130.114586,127.281143,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_intensity,fat_tree,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,19.497449,19.497449,13.813745,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_intensity,fat_tree,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,126.953873,126.953873,125.159371,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_intensity,fat_tree,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,131.798227,131.798227,130.380725,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_intensity,fat_tree,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.064161,24.064161,16.765425,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_intensity,fat_tree,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,137.400885,137.400885,135.202201,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_intensity,fat_tree,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,137.791810,137.791810,135.269665,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_intensity,fat_tree,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,33.376662,33.376662,27.893499,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_intensity,fat_tree,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,138.578400,138.578400,136.943826,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,fat_tree,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,139.579172,139.579172,137.599705,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,fat_tree,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,29.792217,29.792217,24.243213,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,fat_tree,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.248512,72.248512,70.598439,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,fat_tree,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581064,83.581064,80.821518,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,fat_tree,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.634994,18.634994,11.589105,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,fat_tree,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.200932,75.200932,73.705514,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,fat_tree,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159313,80.159313,78.174811,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,fat_tree,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.284677,24.284677,15.675014,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,fat_tree,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.721462,82.721462,80.956589,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,fat_tree,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382187,88.382187,85.531228,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,fat_tree,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.757016,30.757016,24.809582,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,fat_tree,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609499,83.609499,81.928411,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,fat_tree,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.128830,89.128830,86.776293,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux_no_compress,fat_tree,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.927968,31.927968,24.463412,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
crux,fat_tree,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.248512,72.248512,70.598439,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,fat_tree,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581064,83.581064,80.821518,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux,fat_tree,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.634994,18.634994,11.589105,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux,fat_tree,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.200932,75.200932,73.705514,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,fat_tree,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159313,80.159313,78.174811,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux,fat_tree,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.284677,24.284677,15.675014,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux,fat_tree,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.721462,82.721462,80.956589,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux,fat_tree,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382187,88.382187,85.531228,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux,fat_tree,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.757016,30.757016,24.809582,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux,fat_tree,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609499,83.609499,81.928411,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux,fat_tree,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,89.128830,89.128830,86.776293,0.336077,11.256473,35963653528.793274,2:0;2:1;2:2;2:3;3:0;3:1;3:2;3:3
crux,fat_tree,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,31.927968,31.927968,24.463412,1.171837,1.348916,1235997695.369468,0:3;1:3;2:1;3:1;0:0;1:0;2:1;3:1
random_same,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,113.330197,113.330197,111.350109,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_same,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,121.313185,121.313185,118.475944,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_same,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.798154,18.798154,13.119850,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_same,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,118.247081,118.247081,116.452580,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_same,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,122.779554,122.779554,121.362052,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_same,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,23.257841,23.257841,15.959105,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_same,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,127.751535,127.751535,125.552851,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_same,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,128.215859,128.215859,125.691439,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_same,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,31.949983,31.949983,26.443045,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_same,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,128.912239,128.912239,127.277665,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_same,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,129.744838,129.744838,127.734440,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_same,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,28.444577,28.444577,22.895573,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
random_intensity,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,113.330187,113.330187,111.350099,0.330015,8.594861,27964405134.098450,0:0;0:3;1:2;2:1;3:0;3:3;4:2;5:1
random_intensity,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,121.313183,121.313183,118.475947,0.495209,9.277925,20116950358.263126,1:3;2:2;3:1;4:0;4:3;5:2;6:1;7:0
random_intensity,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.786940,18.786940,13.119478,1.265609,0.716645,608001173.609735,3:2;4:1;5:0;5:3;6:2;7:1;0:0;0:3
random_intensity,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,118.247079,118.247079,116.452578,0.299084,9.096861,32658700195.001358,5:1;6:0;6:3;7:2;0:1;1:0;1:3;2:2
random_intensity,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,122.779552,122.779552,121.362050,0.283500,9.638824,36506519330.634674,7:0;7:3;0:2;1:1;2:0;2:3;3:2;4:1
random_intensity,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,23.258678,23.258678,15.959943,1.658161,0.797007,516101780.945749,0:3;1:2;2:1;3:0;3:3;4:2;5:1;6:0
random_intensity,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,127.751535,127.751535,125.552851,0.366447,10.371652,30390390190.311924,2:2;3:1;4:0;4:3;5:2;6:1;7:0;7:3
random_intensity,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,128.215859,128.215859,125.691437,0.427910,10.470158,26272467870.272526,4:1;5:0;5:3;6:2;7:1;0:0;0:3;1:2
random_intensity,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,31.954484,31.954484,26.467313,1.292181,1.515434,1259254399.633792,6:0;6:3;7:2;0:1;1:0;1:3;2:2;3:1
random_intensity,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,128.912239,128.912239,127.277665,0.337768,10.753814,34185608902.838707,7:3;0:2;1:1;2:0;2:3;3:2;4:1;5:0
random_intensity,three_tier_clos,synthetic,replay,throughput,10,synthetic,8,0.000000,0.000000,129.744839,129.744839,127.734441,0.336077,11.256473,35963653528.793274,1:2;2:1;3:0;3:3;4:2;5:1;6:0;6:3
random_intensity,three_tier_clos,synthetic,replay,throughput,11,synthetic,8,0.000000,0.000000,28.441210,28.441210,22.892206,1.171837,1.348916,1235997695.369468,3:1;4:0;4:3;5:2;6:1;7:0;7:3;0:2
crux_no_compress,three_tier_clos,synthetic,replay,throughput,0,synthetic,8,0.000000,0.000000,72.249786,72.249786,70.599713,0.330015,8.594861,27964405134.098450,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,1,synthetic,8,0.000000,0.000000,83.581784,83.581784,80.822239,0.495209,9.277925,20116950358.263126,2:2;3:2;0:2;1:2;2:3;3:3;0:3;1:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,2,synthetic,8,0.000000,0.000000,18.637602,18.637602,11.592114,1.265609,0.716645,608001173.609735,0:1;1:1;2:2;3:2;0:3;1:3;2:3;3:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,3,synthetic,8,0.000000,0.000000,75.201884,75.201884,73.706466,0.299084,9.096861,32658700195.001358,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,4,synthetic,8,0.000000,0.000000,80.159389,80.159389,78.174887,0.283500,9.638824,36506519330.634674,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,5,synthetic,8,0.000000,0.000000,24.287438,24.287438,15.677775,1.658161,0.797007,516101780.945749,0:0;1:0;2:0;3:0;0:1;1:1;2:1;3:1
crux_no_compress,three_tier_clos,synthetic,replay,throughput,6,synthetic,8,0.000000,0.000000,82.720936,82.720936,80.956063,0.366447,10.371652,30390390190.311924,6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3
crux_no_compress,three_tier_clos,synthetic,replay,throughput,7,synthetic,8,0.000000,0.000000,88.382633,88.382633,85.531674,0.427910,10.470158,26272467870.272526,2:0;3:0;0:0;1:0;2:1;3:1;0:1;1:1
crux_no_compress,three_tier_clos,synthetic,replay,throughput,8,synthetic,8,0.000000,0.000000,30.759785,30.759785,24.812351,1.292181,1.515434,1259254399.633792,2:2;3:2;2:3;3:3;0:2;1:2;2:0;3:0
crux_no_compress,three_tier_clos,synthetic,replay,throughput,9,synthetic,8,0.000000,0.000000,83.609385,83.609385,81.928297,0.337768,10.753814,34185608902.838707,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3
